,Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
884,New Delhi,PM2.5 - Principal,2020-02-06 10:00 PM,2020,2,6,22,117.3,183.0,Unhealthy,136.0,UG/M3,1 Hr,Valid
885,New Delhi,PM2.5 - Principal,2020-02-06 11:00 PM,2020,2,6,23,128.1,188.0,Unhealthy,139.0,UG/M3,1 Hr,Valid
886,New Delhi,PM2.5 - Principal,2020-02-07 12:00 AM,2020,2,7,0,136.1,193.0,Unhealthy,144.0,UG/M3,1 Hr,Valid
887,New Delhi,PM2.5 - Principal,2020-02-07 01:00 AM,2020,2,7,1,142.5,196.0,Unhealthy,149.0,UG/M3,1 Hr,Valid
888,New Delhi,PM2.5 - Principal,2020-02-07 02:00 AM,2020,2,7,2,149.2,199.0,Unhealthy,156.0,UG/M3,1 Hr,Valid
889,New Delhi,PM2.5 - Principal,2020-02-07 03:00 AM,2020,2,7,3,152.1,203.0,Very Unhealthy,155.0,UG/M3,1 Hr,Valid
890,New Delhi,PM2.5 - Principal,2020-02-07 04:00 AM,2020,2,7,4,148.0,199.0,Unhealthy,144.0,UG/M3,1 Hr,Valid
891,New Delhi,PM2.5 - Principal,2020-02-07 05:00 AM,2020,2,7,5,146.0,198.0,Unhealthy,144.0,UG/M3,1 Hr,Valid
892,New Delhi,PM2.5 - Principal,2020-02-07 06:00 AM,2020,2,7,6,147.5,199.0,Unhealthy,149.0,UG/M3,1 Hr,Valid
893,New Delhi,PM2.5 - Principal,2020-02-07 07:00 AM,2020,2,7,7,158.7,209.0,Very Unhealthy,170.0,UG/M3,1 Hr,Valid
894,New Delhi,PM2.5 - Principal,2020-02-07 08:00 AM,2020,2,7,8,177.1,227.0,Very Unhealthy,208.0,UG/M3,1 Hr,Valid
895,New Delhi,PM2.5 - Principal,2020-02-07 09:00 AM,2020,2,7,9,177.7,228.0,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
896,New Delhi,PM2.5 - Principal,2020-02-07 10:00 AM,2020,2,7,10,174.7,225.0,Very Unhealthy,170.0,UG/M3,1 Hr,Valid
897,New Delhi,PM2.5 - Principal,2020-02-07 11:00 AM,2020,2,7,11,170.4,221.0,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
898,New Delhi,PM2.5 - Principal,2020-02-07 12:00 PM,2020,2,7,12,171.6,222.0,Very Unhealthy,174.0,UG/M3,1 Hr,Valid
899,New Delhi,PM2.5 - Principal,2020-02-07 01:00 PM,2020,2,7,13,165.6,216.0,Very Unhealthy,152.0,UG/M3,1 Hr,Valid
900,New Delhi,PM2.5 - Principal,2020-02-07 02:00 PM,2020,2,7,14,139.2,194.0,Unhealthy,112.0,UG/M3,1 Hr,Valid
901,New Delhi,PM2.5 - Principal,2020-02-07 03:00 PM,2020,2,7,15,104.4,176.0,Unhealthy,72.0,UG/M3,1 Hr,Valid
902,New Delhi,PM2.5 - Principal,2020-02-07 04:00 PM,2020,2,7,16,93.2,170.0,Unhealthy,82.0,UG/M3,1 Hr,Valid
903,New Delhi,PM2.5 - Principal,2020-02-07 05:00 PM,2020,2,7,17,87.6,168.0,Unhealthy,82.0,UG/M3,1 Hr,Valid
904,New Delhi,PM2.5 - Principal,2020-02-07 06:00 PM,2020,2,7,18,78.2,163.0,Unhealthy,69.0,UG/M3,1 Hr,Valid
905,New Delhi,PM2.5 - Principal,2020-02-07 07:00 PM,2020,2,7,19,73.1,160.0,Unhealthy,68.0,UG/M3,1 Hr,Valid
906,New Delhi,PM2.5 - Principal,2020-02-07 08:00 PM,2020,2,7,20,80.5,164.0,Unhealthy,88.0,UG/M3,1 Hr,Valid
907,New Delhi,PM2.5 - Principal,2020-02-07 09:00 PM,2020,2,7,21,93.7,171.0,Unhealthy,107.0,UG/M3,1 Hr,Valid
908,New Delhi,PM2.5 - Principal,2020-02-07 10:00 PM,2020,2,7,22,113.3,181.0,Unhealthy,133.0,UG/M3,1 Hr,Valid
909,New Delhi,PM2.5 - Principal,2020-02-07 11:00 PM,2020,2,7,23,133.6,191.0,Unhealthy,154.0,UG/M3,1 Hr,Valid
910,New Delhi,PM2.5 - Principal,2020-02-08 12:00 AM,2020,2,8,0,143.3,196.0,Unhealthy,153.0,UG/M3,1 Hr,Valid
911,New Delhi,PM2.5 - Principal,2020-02-08 01:00 AM,2020,2,8,1,155.1,206.0,Very Unhealthy,167.0,UG/M3,1 Hr,Valid
912,New Delhi,PM2.5 - Principal,2020-02-08 02:00 AM,2020,2,8,2,184.0,234.0,Very Unhealthy,213.0,UG/M3,1 Hr,Valid
913,New Delhi,PM2.5 - Principal,2020-02-08 03:00 AM,2020,2,8,3,194.5,245.0,Very Unhealthy,205.0,UG/M3,1 Hr,Valid
914,New Delhi,PM2.5 - Principal,2020-02-08 04:00 AM,2020,2,8,4,186.7,237.0,Very Unhealthy,179.0,UG/M3,1 Hr,Valid
915,New Delhi,PM2.5 - Principal,2020-02-08 05:00 AM,2020,2,8,5,190.4,241.0,Very Unhealthy,194.0,UG/M3,1 Hr,Valid
916,New Delhi,PM2.5 - Principal,2020-02-08 06:00 AM,2020,2,8,6,192.7,243.0,Very Unhealthy,195.0,UG/M3,1 Hr,Valid
917,New Delhi,PM2.5 - Principal,2020-02-08 07:00 AM,2020,2,8,7,185.3,235.0,Very Unhealthy,178.0,UG/M3,1 Hr,Valid
918,New Delhi,PM2.5 - Principal,2020-02-08 08:00 AM,2020,2,8,8,181.7,232.0,Very Unhealthy,178.0,UG/M3,1 Hr,Valid
919,New Delhi,PM2.5 - Principal,2020-02-08 09:00 AM,2020,2,8,9,203.7,254.0,Very Unhealthy,232.0,UG/M3,1 Hr,Valid
920,New Delhi,PM2.5 - Principal,2020-02-08 10:00 AM,2020,2,8,10,225.9,276.0,Very Unhealthy,259.0,UG/M3,1 Hr,Valid
921,New Delhi,PM2.5 - Principal,2020-02-08 11:00 AM,2020,2,8,11,214.5,264.0,Very Unhealthy,198.0,UG/M3,1 Hr,Valid
922,New Delhi,PM2.5 - Principal,2020-02-08 12:00 PM,2020,2,8,12,190.5,241.0,Very Unhealthy,155.0,UG/M3,1 Hr,Valid
923,New Delhi,PM2.5 - Principal,2020-02-08 01:00 PM,2020,2,8,13,162.6,213.0,Very Unhealthy,136.0,UG/M3,1 Hr,Valid
924,New Delhi,PM2.5 - Principal,2020-02-08 02:00 PM,2020,2,8,14,137.2,193.0,Unhealthy,114.0,UG/M3,1 Hr,Valid
925,New Delhi,PM2.5 - Principal,2020-02-08 03:00 PM,2020,2,8,15,115.1,182.0,Unhealthy,93.0,UG/M3,1 Hr,Valid
926,New Delhi,PM2.5 - Principal,2020-02-08 04:00 PM,2020,2,8,16,90.5,169.0,Unhealthy,66.0,UG/M3,1 Hr,Valid
927,New Delhi,PM2.5 - Principal,2020-02-08 05:00 PM,2020,2,8,17,80.7,164.0,Unhealthy,71.0,UG/M3,1 Hr,Valid
928,New Delhi,PM2.5 - Principal,2020-02-08 06:00 PM,2020,2,8,18,78.8,163.0,Unhealthy,77.0,UG/M3,1 Hr,Valid
929,New Delhi,PM2.5 - Principal,2020-02-08 07:00 PM,2020,2,8,19,87.9,168.0,Unhealthy,97.0,UG/M3,1 Hr,Valid
930,New Delhi,PM2.5 - Principal,2020-02-08 08:00 PM,2020,2,8,20,99.9,174.0,Unhealthy,112.0,UG/M3,1 Hr,Valid
931,New Delhi,PM2.5 - Principal,2020-02-08 09:00 PM,2020,2,8,21,124.9,187.0,Unhealthy,150.0,UG/M3,1 Hr,Valid
932,New Delhi,PM2.5 - Principal,2020-02-08 10:00 PM,2020,2,8,22,151.9,202.0,Very Unhealthy,179.0,UG/M3,1 Hr,Valid
933,New Delhi,PM2.5 - Principal,2020-02-08 11:00 PM,2020,2,8,23,173.9,224.0,Very Unhealthy,196.0,UG/M3,1 Hr,Valid
934,New Delhi,PM2.5 - Principal,2020-02-09 12:00 AM,2020,2,9,0,184.9,235.0,Very Unhealthy,196.0,UG/M3,1 Hr,Valid
935,New Delhi,PM2.5 - Principal,2020-02-09 01:00 AM,2020,2,9,1,187.5,238.0,Very Unhealthy,190.0,UG/M3,1 Hr,Valid
936,New Delhi,PM2.5 - Principal,2020-02-09 02:00 AM,2020,2,9,2,185.7,236.0,Very Unhealthy,184.0,UG/M3,1 Hr,Valid
937,New Delhi,PM2.5 - Principal,2020-02-09 03:00 AM,2020,2,9,3,187.8,238.0,Very Unhealthy,190.0,UG/M3,1 Hr,Valid
938,New Delhi,PM2.5 - Principal,2020-02-09 04:00 AM,2020,2,9,4,196.9,247.0,Very Unhealthy,206.0,UG/M3,1 Hr,Valid
939,New Delhi,PM2.5 - Principal,2020-02-09 05:00 AM,2020,2,9,5,197.9,248.0,Very Unhealthy,199.0,UG/M3,1 Hr,Valid
940,New Delhi,PM2.5 - Principal,2020-02-09 06:00 AM,2020,2,9,6,202.5,253.0,Very Unhealthy,207.0,UG/M3,1 Hr,Valid
941,New Delhi,PM2.5 - Principal,2020-02-09 07:00 AM,2020,2,9,7,228.7,278.0,Very Unhealthy,255.0,UG/M3,1 Hr,Valid
